appliance_name,power_rating_watts,daily_usage_hours,star_rating,appliance_age_years,household_size,location_type,income_level,season,usage_pattern,daily_consumption_kwh,monthly_bill
Water Heater,2964,1.3456451564916991,4,7,1,Urban,Low,Summer,Weekday,3.6375049263833543,3708.7049435694785
Computer,123,3.3752128968305475,1,8,1,Urban,Low,Summer,Weekday,0.4574966073137934,3708.7049435694785
Refrigerator,219,14.268083206429223,5,9,6,Rural,Low,Summer,Weekday,2.76536854665408,8121.854327463087
Washing Machine,541,1.6080572003451694,2,2,6,Rural,Low,Summer,Weekend,0.8142815728819857,8121.854327463087
Air Conditioner,1541,7.320751543793649,3,6,6,Rural,Low,Summer,Weekday,10.739776778794685,8121.854327463087
Television,50,5.390158718166634,3,10,6,Rural,Low,Summer,Weekday,0.27489809462649833,8121.854327463087
Microwave,1015,0.39614057632855804,2,10,6,Rural,Low,Summer,Weekend,0.4342492997713652,8121.854327463087
Fan,85,3.210094629831707,3,2,6,Rural,Low,Summer,Weekday,0.24120651048555447,8121.854327463087
Lighting,82,6.912165660652283,2,0,6,Rural,Low,Summer,Weekday,0.5101178257561385,8121.854327463087
Water Heater,2952,6.46436734805303,3,2,6,Rural,Low,Summer,Weekday,16.869206171724052,8121.854327463087
Computer,147,9.653019898513987,5,6,6,Rural,Low,Summer,Weekend,1.1919548970685072,8121.854327463087
Refrigerator,229,17.63057050881112,3,2,6,Rural,High,Summer,Weekend,3.569062171521688,7790.160142710386
Washing Machine,538,0.5431488168383938,1,9,6,Rural,High,Summer,Weekday,0.32757196513760156,7790.160142710386
Air Conditioner,1463,10.034234175966757,3,0,6,Rural,High,Summer,Weekday,12.478071909523461,7790.160142710386
Television,56,1.3575977221537308,1,4,6,Rural,High,Summer,Weekday,0.07800213472406475,7790.160142710386
Microwave,1036,1.1491763757847862,3,7,6,Rural,High,Summer,Weekend,1.1536397768283342,7790.160142710386
Fan,91,10.026711004937871,5,8,6,Rural,High,Summer,Weekend,0.7938147102609312,7790.160142710386
Lighting,96,7.533901399840278,2,8,6,Rural,High,Summer,Weekend,0.755077733897592,7790.160142710386
Water Heater,3000,5.293846106586517,5,2,6,Rural,High,Summer,Weekday,12.38759988941245,7790.160142710386
Computer,120,7.727397969977104,1,2,6,Rural,High,Summer,Weekend,0.9161603033204855,7790.160142710386
Refrigerator,172,18.39921469639946,3,0,2,Rural,Low,Winter,Weekend,2.689965188613601,9979.28527416685
Washing Machine,496,0.38378553808935606,2,7,2,Rural,Low,Winter,Weekend,0.19530692519152099,9979.28527416685
Air Conditioner,1472,6.065030445102852,4,10,2,Rural,Low,Winter,Weekday,8.57061582258374,9979.28527416685
Television,68,4.430923567730068,3,10,2,Rural,Low,Winter,Weekday,0.30732885865775755,9979.28527416685
Microwave,979,0.7731454209313736,3,3,2,Rural,Low,Winter,Weekday,0.6819753397497251,9979.28527416685
Fan,55,1.6889055890925486,5,9,2,Rural,Low,Winter,Weekday,0.0822074795490798,9979.28527416685
Lighting,81,7.56282332410942,5,10,2,Rural,Low,Winter,Weekend,0.5513298203275767,9979.28527416685
Water Heater,2982,9.178102746842367,2,7,2,Rural,Low,Winter,Weekend,28.080699053252125,9979.28527416685
Computer,112,4.697843985529182,4,0,2,Rural,Low,Winter,Weekday,0.4209268211034147,9979.28527416685
Refrigerator,206,11.723000151446987,3,1,2,Rural,Medium,Monsoon,Weekend,2.0937512730487344,4946.761489830918
Washing Machine,483,0.7119045292316302,3,2,2,Rural,Medium,Monsoon,Weekend,0.3039633006550876,4946.761489830918
Air Conditioner,1507,1.7324566121881002,3,9,2,Rural,Medium,Monsoon,Weekday,2.618644550911169,4946.761489830918
Television,139,5.79875596307451,5,8,2,Rural,Medium,Monsoon,Weekday,0.7012435586146004,4946.761489830918
Microwave,952,0.3510251371399272,3,7,2,Rural,Medium,Monsoon,Weekend,0.3238164767099372,4946.761489830918
Fan,109,2.4694824333488374,2,5,2,Rural,Medium,Monsoon,Weekday,0.26648184938267305,4946.761489830918
Lighting,15,1.4295483901725756,3,3,2,Rural,Medium,Monsoon,Weekday,0.01932034649318236,4946.761489830918
Water Heater,2958,4.69026091840212,2,2,2,Rural,Medium,Monsoon,Weekday,12.985869121648932,4946.761489830918
Computer,191,7.405215812684724,3,4,2,Rural,Medium,Monsoon,Weekend,1.298415730164514,4946.761489830918
Refrigerator,201,11.96946084517116,5,2,2,Urban,Medium,Winter,Weekend,1.8765720713059344,5586.563638445463
Washing Machine,475,1.056337420873823,2,6,2,Urban,Medium,Winter,Weekend,0.5057743571143866,5586.563638445463
Air Conditioner,1470,8.612167114023,5,0,2,Urban,Medium,Winter,Weekend,9.494914243210356,5586.563638445463
Television,113,2.6102661279400428,1,9,2,Urban,Medium,Winter,Weekday,0.330650241224549,5586.563638445463
Microwave,994,1.46762514987406,1,5,2,Urban,Medium,Winter,Weekday,1.5244662719286823,5586.563638445463
Fan,45,2.2259980476846764,4,4,2,Urban,Medium,Winter,Weekend,0.08654680409398022,5586.563638445463
Lighting,15,5.4141833281931895,1,3,2,Urban,Medium,Winter,Weekend,0.08178123917235813,5586.563638445463
Water Heater,3015,3.3455484566187814,5,7,2,Urban,Medium,Winter,Weekday,8.624238450183311,5586.563638445463
Computer,158,4.668682149970233,3,10,2,Urban,Medium,Winter,Weekend,0.7524048152892027,5586.563638445463
Refrigerator,245,11.51833099042291,3,2,4,Rural,Medium,Winter,Weekday,2.494640125905794,8536.185750489733
Washing Machine,507,0.8289094656149414,3,3,4,Rural,Medium,Winter,Weekday,0.37865164625916453,8536.185750489733
Air Conditioner,1536,9.45615320844691,2,4,4,Rural,Medium,Winter,Weekend,14.11796109098557,8536.185750489733
Television,142,3.9045465706421467,4,9,4,Rural,Medium,Winter,Weekday,0.5233966587014384,8536.185750489733
Microwave,1045,1.0649089663407054,1,10,4,Rural,Medium,Winter,Weekday,1.268626051601682,8536.185750489733
Fan,99,2.658068943049317,5,0,4,Rural,Medium,Winter,Weekend,0.1973616190214118,8536.185750489733
Lighting,45,3.7904718371868835,3,2,4,Rural,Medium,Winter,Weekend,0.15078496968329425,8536.185750489733
Water Heater,2987,5.420743007569172,2,1,4,Rural,Medium,Winter,Weekend,14.864035095793168,8536.185750489733
Computer,168,9.173572415318828,3,10,4,Rural,Medium,Winter,Weekend,1.5719833690890344,8536.185750489733
Refrigerator,200,13.55837663812856,1,10,6,Urban,Medium,Summer,Weekday,3.091309873493312,8943.477047925375
Washing Machine,497,0.5962602195847042,2,9,6,Urban,Medium,Summer,Weekday,0.31471449153988107,8943.477047925375
Air Conditioner,1454,13.117213767991556,4,7,6,Urban,Medium,Summer,Weekday,17.39405508261767,8943.477047925375
Television,100,5.128392385624587,5,1,6,Urban,Medium,Summer,Weekday,0.39232201750028095,8943.477047925375
Microwave,1011,1.6196727038390417,5,2,6,Urban,Medium,Summer,Weekday,1.2772415007933915,8943.477047925375
Fan,118,14.745022045015293,4,8,6,Urban,Medium,Summer,Weekday,1.6146388940173546,8943.477047925375
Lighting,73,8.548556268022054,4,8,6,Urban,Medium,Summer,Weekend,0.579113395820886,8943.477047925375
Water Heater,3021,4.404158056846176,4,5,6,Urban,Medium,Summer,Weekday,11.708366110964421,8943.477047925375
Computer,132,6.845220931035026,1,2,6,Urban,Medium,Summer,Weekday,0.892726332941864,8943.477047925375
Refrigerator,156,12.695841608410976,3,5,2,Rural,Medium,Winter,Weekend,1.8518154570028251,7179.462125995246
Washing Machine,467,0.34418741819635373,3,4,2,Rural,Medium,Winter,Weekend,0.147555211305286,7179.462125995246
Air Conditioner,1492,2.827552204711435,3,6,2,Rural,Medium,Winter,Weekday,4.016209910736847,7179.462125995246
Television,91,7.533094609173449,2,7,2,Rural,Medium,Winter,Weekend,0.7033349112800883,7179.462125995246
Microwave,1008,1.3150378192885894,3,3,2,Rural,Medium,Winter,Weekday,1.1943278677804512,7179.462125995246
Fan,80,3.5158709807624002,4,4,2,Rural,Medium,Winter,Weekday,0.24301700219029718,7179.462125995246
Lighting,84,2.604837465338839,4,5,2,Rural,Medium,Winter,Weekday,0.192549585437847,7179.462125995246
Water Heater,2985,8.023372697601687,3,2,2,Rural,Medium,Winter,Weekday,21.171594472069476,7179.462125995246
Computer,171,2.880271251294393,4,0,2,Rural,Medium,Winter,Weekend,0.394021107177073,7179.462125995246
Refrigerator,188,16.992428073226858,1,7,1,Urban,High,Summer,Weekend,3.459726325421282,13349.375935187703
Washing Machine,546,0.7688464626391265,3,1,1,Urban,High,Summer,Weekday,0.363958076177035,13349.375935187703
Air Conditioner,1508,15.51071803768585,1,7,1,Urban,High,Summer,Weekend,25.331546313299174,13349.375935187703
Television,96,6.28805754334329,2,7,1,Urban,High,Summer,Weekend,0.6193485157891409,13349.375935187703
Microwave,1008,1.518479660754859,4,0,1,Urban,High,Summer,Weekend,1.2245019984327183,13349.375935187703
Fan,64,8.128191024583915,5,8,1,Urban,High,Summer,Weekend,0.45257767624883233,13349.375935187703
Lighting,99,7.790721618027186,1,3,1,Urban,High,Summer,Weekend,0.7766804102659843,13349.375935187703
Water Heater,2966,6.852742915396706,1,7,1,Urban,High,Summer,Weekend,22.012230032493164,13349.375935187703
Computer,185,6.5520643993429495,1,10,1,Urban,High,Summer,Weekend,1.381830381821428,13349.375935187703
Refrigerator,155,11.014989422016326,4,0,1,Urban,Low,Monsoon,Weekday,1.3658586883300243,5244.439500584009
Washing Machine,502,1.4688416191723845,5,3,1,Urban,Low,Monsoon,Weekend,0.5862000017955069,5244.439500584009
Air Conditioner,1508,5.880511382740146,5,3,1,Urban,Low,Monsoon,Weekend,7.049909876311852,5244.439500584009
Television,105,6.714603056334949,4,6,1,Urban,Low,Monsoon,Weekend,0.631709855539992,5244.439500584009
Microwave,959,0.47582203715169225,4,10,1,Urban,Low,Monsoon,Weekday,0.438060800283334,5244.439500584009
Fan,60,5.321457538991115,1,3,1,Urban,Low,Monsoon,Weekend,0.3215224645058432,5244.439500584009
Lighting,41,4.166478938428646,5,4,1,Urban,Low,Monsoon,Weekend,0.13836876554521532,5244.439500584009
Water Heater,2988,4.681547283809271,5,3,1,Urban,Low,Monsoon,Weekday,11.120828310797572,5244.439500584009
Computer,187,1.1613976519755171,3,4,1,Urban,Low,Monsoon,Weekday,0.19937248932402912,5244.439500584009
Refrigerator,241,11.257437911271639,4,7,6,Urban,High,Winter,Weekday,2.4742947933942165,9161.519500763023
Washing Machine,495,1.6605175029799375,1,0,6,Urban,High,Winter,Weekday,0.7808583557763156,9161.519500763023
Air Conditioner,1519,5.699435038560778,3,0,6,Urban,High,Winter,Weekday,7.358825550037747,9161.519500763023
Television,65,5.615057868762838,5,0,6,Urban,High,Winter,Weekday,0.27373407110218834,9161.519500763023
Microwave,1027,1.00136107741668,3,0,6,Urban,High,Winter,Weekday,0.8741381525308907,9161.519500763023
Fan,38,5.2096086693245915,4,3,6,Urban,High,Winter,Weekday,0.16787442976031564,9161.519500763023
Lighting,41,2.3820535877278157,5,9,6,Urban,High,Winter,Weekday,0.08643281443070379,9161.519500763023
Water Heater,2992,9.61882569855768,4,5,6,Urban,High,Winter,Weekday,25.325983311274435,9161.519500763023
Computer,191,5.437542156669564,4,0,6,Urban,High,Winter,Weekend,0.8308564415391095,9161.519500763023
Refrigerator,171,10.334957401696983,2,1,5,Urban,Medium,Winter,Weekday,1.6223609430035892,12120.01147663555
Washing Machine,524,0.9155788378521645,4,0,5,Urban,Medium,Winter,Weekday,0.3838106488276274,12120.01147663555
Air Conditioner,1453,5.474267073348251,1,8,5,Urban,Medium,Winter,Weekend,8.76542928344766,12120.01147663555
Television,142,4.296101891251973,2,8,5,Urban,Medium,Winter,Weekday,0.6368885131743224,12120.01147663555
Microwave,955,2.367352110100915,3,2,5,Urban,Medium,Winter,Weekend,1.9985659983893942,12120.01147663555
Fan,90,4.713187639087191,5,4,5,Urban,Medium,Winter,Weekend,0.34359137888945623,12120.01147663555
Lighting,77,6.216969246270084,3,4,5,Urban,Medium,Winter,Weekday,0.4394526881418472,12120.01147663555
Water Heater,2955,13.00971698741115,2,2,5,Urban,Medium,Winter,Weekday,35.98331602114076,12120.01147663555
Computer,141,2.5739349432634424,2,0,5,Urban,Medium,Winter,Weekend,0.32663234430013083,12120.01147663555
Refrigerator,231,10.561964478524581,3,8,3,Urban,High,Summer,Weekday,2.4056564014156296,6845.224959533934
Washing Machine,471,1.9342661919371775,4,9,3,Urban,High,Summer,Weekend,0.8600211713238756,6845.224959533934
Air Conditioner,1514,5.6438302233010145,1,4,3,Urban,High,Summer,Weekday,8.766922690987759,6845.224959533934
Television,147,2.7984640968423764,4,6,3,Urban,High,Summer,Weekend,0.3685913031233031,6845.224959533934
Microwave,960,2.0647571082168485,4,10,3,Urban,High,Summer,Weekend,1.9028801509326474,6845.224959533934
Fan,37,7.986964410715906,2,9,3,Urban,High,Summer,Weekday,0.3138397795546708,6845.224959533934
Lighting,67,2.7482105785685307,2,0,3,Urban,High,Summer,Weekend,0.1657170978876824,6845.224959533934
Water Heater,3031,5.092720872774891,4,4,3,Urban,High,Summer,Weekend,13.336735938088923,6845.224959533934
Computer,163,2.6536792059593393,4,8,3,Urban,High,Summer,Weekday,0.4014061314102335,6845.224959533934
Refrigerator,208,13.76400094583668,3,3,3,Urban,Low,Monsoon,Weekday,2.5794838892573604,7219.0544429525635
Washing Machine,464,0.468092014359887,5,6,3,Urban,Low,Monsoon,Weekend,0.18244354351690958,7219.0544429525635
Air Conditioner,1530,6.641963381426735,1,6,3,Urban,Low,Monsoon,Weekday,10.81258502789221,7219.0544429525635
Television,59,7.304905417987928,5,3,3,Urban,Low,Monsoon,Weekend,0.34263658863072377,7219.0544429525635
Microwave,1019,1.362006950253752,2,8,3,Urban,Low,Monsoon,Weekend,1.4489520259301503,7219.0544429525635
Fan,68,5.464156312853664,4,6,3,Urban,Low,Monsoon,Weekend,0.3329201158295481,7219.0544429525635
Lighting,89,5.217368094103377,5,1,3,Urban,Low,Monsoon,Weekend,0.3552245066870284,7219.0544429525635
Water Heater,3040,4.451790155475097,1,0,3,Urban,Low,Monsoon,Weekend,12.85676996901208,7219.0544429525635
Computer,192,6.672479472464022,4,7,3,Urban,Low,Monsoon,Weekend,1.1683778455463403,7219.0544429525635
Refrigerator,197,14.714416485953919,5,9,6,Urban,High,Summer,Weekday,2.565384942243636,8248.263153718606
Washing Machine,486,1.7262544283651904,1,10,6,Urban,High,Summer,Weekend,0.95641400349145,8248.263153718606
Air Conditioner,1534,10.971786525897071,4,7,6,Urban,High,Summer,Weekday,15.349617124022213,8248.263153718606
Television,98,5.664117844736386,1,3,6,Urban,High,Summer,Weekend,0.5589691336256551,8248.263153718606
Microwave,1021,0.5251841001259873,1,1,6,Urban,High,Summer,Weekday,0.5195903642755453,8248.263153718606
Fan,104,4.084937912466645,5,9,6,Urban,High,Summer,Weekday,0.37597768546342997,8248.263153718606
Lighting,55,7.712910909573832,4,7,6,Urban,High,Summer,Weekend,0.3868796112242235,8248.263153718606
Water Heater,2960,4.124506675614135,1,8,6,Urban,High,Summer,Weekday,13.453810815319256,8248.263153718606
Computer,147,1.4903699318896424,3,4,6,Urban,High,Summer,Weekday,0.20111946082877966,8248.263153718606
Refrigerator,238,14.621424653785395,2,0,6,Urban,Low,Summer,Weekday,3.1319091608408316,8445.723286238308
Washing Machine,492,0.8997522829775615,4,6,6,Urban,Low,Summer,Weekday,0.3966395984095644,8445.723286238308
Air Conditioner,1452,12.159402678286916,5,3,6,Urban,Low,Summer,Weekday,14.036084887653722,8445.723286238308
Television,86,1.6231958310433563,5,3,6,Urban,Low,Summer,Weekend,0.11097789896843427,8445.723286238308
Microwave,1013,1.244760458279693,4,5,6,Urban,Low,Summer,Weekday,1.1096292629288496,8445.723286238308
Fan,81,11.890095472144784,3,10,6,Urban,Low,Summer,Weekend,0.9823596879086022,8445.723286238308
Lighting,93,6.279910726208393,5,5,6,Urban,Low,Summer,Weekend,0.481826150468339,8445.723286238308
Water Heater,3039,5.588228691315157,4,1,6,Urban,Low,Summer,Weekend,13.85782362621192,8445.723286238308
Computer,189,6.3683916476740166,5,10,6,Urban,Low,Summer,Weekend,1.0832634192693502,8445.723286238308
Refrigerator,210,12.0141395021817,3,3,1,Urban,Low,Monsoon,Weekday,2.2731953352078,10185.899544769098
Washing Machine,462,0.968131230998485,5,4,1,Urban,Low,Monsoon,Weekday,0.36229406926425306,10185.899544769098
Air Conditioner,1454,7.610833407145776,1,1,1,Urban,Low,Monsoon,Weekend,10.72310106899627,10185.899544769098
Television,61,7.293416492775345,3,6,1,Urban,Low,Monsoon,Weekend,0.42354328256844986,10185.899544769098
Microwave,1017,0.8056717056671986,4,2,1,Urban,Low,Monsoon,Weekday,0.681714279720066,10185.899544769098
Fan,77,1.9388692556360212,2,2,1,Urban,Low,Monsoon,Weekend,0.1397381849921993,10185.899544769098
Lighting,102,8.328918118786257,5,7,1,Urban,Low,Monsoon,Weekend,0.7263649491393495,10185.899544769098
Water Heater,2981,7.9930142939152695,1,9,1,Urban,Low,Monsoon,Weekend,26.71026385899095,10185.899544769098
Computer,162,2.845417016639934,5,8,1,Urban,Low,Monsoon,Weekend,0.4010330743252323,10185.899544769098
Refrigerator,195,8.902943687704708,5,1,1,Urban,Medium,Summer,Weekday,1.32809662461335,3710.7507481821713
Washing Machine,483,1.15689808489415,5,8,1,Urban,Medium,Summer,Weekend,0.48614014425337065,3710.7507481821713
Air Conditioner,1493,6.069461790573115,2,0,1,Urban,Medium,Summer,Weekend,8.155535807993095,3710.7507481821713
Television,92,4.720139825254591,5,0,1,Urban,Medium,Summer,Weekday,0.3256896479425668,3710.7507481821713
Microwave,1032,1.151554935547347,5,8,1,Urban,Medium,Summer,Weekday,1.0339120833318298,3710.7507481821713
Fan,56,5.081353123451482,1,5,1,Urban,Medium,Summer,Weekday,0.2973607847843807,3710.7507481821713
Lighting,11,3.253883413497558,4,9,1,Urban,Medium,Summer,Weekend,0.03378832536575864,3710.7507481821713
Water Heater,2960,1.3370810108011735,4,3,1,Urban,Medium,Summer,Weekday,3.3561803035918096,3710.7507481821713
Computer,192,2.2577451311874914,1,4,1,Urban,Medium,Summer,Weekday,0.44475772888288634,3710.7507481821713
Refrigerator,203,9.690584504905393,5,6,1,Rural,Low,Summer,Weekday,1.652438469776468,6126.184929751456
Washing Machine,538,0.2960748568188866,5,3,1,Rural,Low,Summer,Weekday,0.126634177010006,6126.184929751456
Air Conditioner,1462,5.01231184679347,5,2,1,Rural,Low,Summer,Weekday,5.715839937609402,6126.184929751456
Television,129,3.7744692429742113,5,6,1,Rural,Low,Summer,Weekend,0.4090014871686856,6126.184929751456
Microwave,986,1.1116475151999197,5,4,1,Rural,Low,Summer,Weekday,0.8878284044895679,6126.184929751456
Fan,44,12.616027056865205,4,0,1,Rural,Low,Summer,Weekend,0.4440841524016552,6126.184929751456
Lighting,74,2.0924000188462326,5,6,1,Rural,Low,Summer,Weekend,0.13006358517148184,6126.184929751456
Water Heater,3045,5.305399018817296,3,6,1,Rural,Low,Summer,Weekend,15.379502891708327,6126.184929751456
Computer,128,6.291742738127843,1,1,1,Rural,Low,Summer,Weekend,0.7803774352954727,6126.184929751456
Refrigerator,239,19.4760404966542,5,2,4,Rural,Low,Winter,Weekend,3.6307234693862758,4787.078239993988
Washing Machine,462,0.8086722393279413,2,2,4,Rural,Low,Winter,Weekend,0.34969575379706036,4787.078239993988
Air Conditioner,1516,2.3672302080211716,2,8,4,Rural,Low,Winter,Weekend,3.7466247191559403,4787.078239993988
Television,94,2.7963350914253264,4,0,4,Rural,Low,Winter,Weekend,0.21028439887518455,4787.078239993988
Microwave,965,0.27357058083315633,4,4,4,Rural,Low,Winter,Weekday,0.22809220747545245,4787.078239993988
Fan,62,6.922001039324455,4,5,4,Rural,Low,Winter,Weekday,0.37766437670554226,4787.078239993988
Lighting,68,3.2881997373601584,5,0,4,Rural,Low,Winter,Weekend,0.1676981866053681,4787.078239993988
Water Heater,3041,3.9015478723416357,3,3,4,Rural,Low,Winter,Weekday,10.690010978891614,4787.078239993988
Computer,111,4.70613063421911,2,8,4,Rural,Low,Winter,Weekend,0.5453652424158473,4787.078239993988
Refrigerator,206,16.264868172834692,5,0,5,Urban,High,Summer,Weekend,2.51292213270296,9517.325547588744
Washing Machine,494,0.5771111106759104,5,6,5,Urban,High,Summer,Weekday,0.23947802648607577,9517.325547588744
Air Conditioner,1504,12.959200055335623,1,6,5,Urban,High,Summer,Weekend,20.738037643751163,9517.325547588744
Television,76,9.221467719036697,4,10,5,Urban,High,Summer,Weekend,0.6727982847809173,9517.325547588744
